ID,Aboutus,Aboutus_Duration,Item_page,Item_page_Duration,Checkout_page,Checkout_page_Duration,Bounce_Rates,Exit_Rates,Page_Values,Remarkable_Day,Month,Operating_Systems,Browser,Province,TrafficType,VisitorType,Weekend,Income
237,0,0,8,269,33,1109.883333,0.013888889,0.027742165,0,0,Mar,Windows,1,4,1,Returning_Visitor,no,0
238,0,0,2,34.18095238,70,2012.660952,0,0.001408451,0,0,Nov,Android,4,3,5,New_Visitor,1,0
239,0,0,3,58.4,12,197,0,0.028571429,0,0,Nov,Android,2,2,2,Returning_Visitor,no,0
240,3,62.75,0,0,24,680.2559524,0.015384615,0.038461538,72.06822266,0,Nov,Windows,1,8,10,Returning_Visitor,no,0
241,0,0,0,0,96,2857.712454,0.002393617,0.019742908,0,0,Nov,iOS,2,1,6,Returning_Visitor,1,0
242,1,0,4,378.75,15,638.9166667,0.010526316,0.031578947,0,0,Nov,Android,2,1,2,New_Visitor,no,1
243,0,0,3,120,5,198,0,0.014285714,0,0,May,iOS,3,4,2,New_Visitor,1,0
244,0,0,0,0,1,0,0.2,0.2,0,0,Mar,iOS,2,1,1,Returning_Visitor,no,0
245,0,0,0,0,1,0,0.2,0.2,0,0,Nov,Android,7,3,1,Returning_Visitor,no,0
246,0,0,0,0,5,381.6666667,0,0.02,0,0,Mar,Windows,1,3,2,Returning_Visitor,no,0
247,10,902.5,7,234.9285714,131,6050.883117,0.002857143,0.012557561,0,0,Dec,Android,2,1,2,Returning_Visitor,no,0
248,0,0,0,0,6,671.6666667,0,0.016666667,0,0,May,Android,4,3,3,Returning_Visitor,no,0
249,0,0,0,0,6,46,0,0.016666667,0,0,Dec,oracle linux,2,4,1,Returning_Visitor,no,0
250,0,0,1,70.5,12,541.5357143,0,0.008333333,115.7819471,0,Nov,Android,5,3,2,New_Visitor,1,1
251,0,0,3,55.05,18,4916.583333,0.013636364,0.018636364,20.08902391,0,Nov,Android,6,5,1,Returning_Visitor,no,1
252,3,204.3466667,6,545.65,69,1182.432333,0.000684932,0.002998087,19.71529542,0,Nov,Android,2,1,13,Returning_Visitor,1,1
253,0,0,4,194.4,12,182.5142857,0,0.001666667,0,0,Oct,Windows,1,6,2,Returning_Visitor,no,0
254,0,0,0,0,14,825.3333333,0,0,50.4111604,0,Aug,Android,2,8,4,Returning_Visitor,no,1
255,0,0,0,0,30,950.8333333,0.006666667,0.02,0,0,May,Android,5,8,4,Returning_Visitor,no,0
256,0,0,0,0,3,112,0.066666667,0.133333333,0,0,Mar,Android,2,7,10,Returning_Visitor,no,0
257,0,0,0,0,6,66.5,0.011111111,0.111111111,0,0.4,May,Android,2,5,4,Returning_Visitor,no,0
258,1,9,5,246.25,14,548.25,0.022222222,0.05,0,0,May,Windows,1,2,2,Returning_Visitor,1,0
259,0,0,4,84,21,270,0,0.002380952,0,0,Mar,Windows,1,3,2,Returning_Visitor,no,0
260,0,0,0,0,6,91,0,0.033333333,0,0.6,May,Android,2,1,13,Returning_Visitor,no,0
261,0,0,0,0,11,220.5,0.027272727,0.072727273,0,0,Dec,iOS,2,7,1,Returning_Visitor,1,0
262,0,0,3,57,15,486.5166667,0,0.011111111,0,0,Mar,Android,2,5,6,Returning_Visitor,no,0
263,0,0,1,22,21,678.2738095,0,0.012878788,0,0,Mar,iOS,2,1,2,New_Visitor,no,0
264,0,0,0,0,40,694.0178571,0.005,0.0175,0,0,Dec,Android,2,3,2,New_Visitor,no,0
265,0,0,2,161,28,1286.75,0,0.007692308,0,0,May,Windows,2,6,4,Returning_Visitor,1,0
266,1,28.5,4,42,34,1367,0,0.001960784,0,0,Nov,Android,2,3,2,Returning_Visitor,no,0
267,4,15,2,18,30,569.1190476,0,0.04,0,0,May,Android,2,1,4,Returning_Visitor,no,0
268,0,0,0,0,8,676,0,0.05,0,0,May,Android,2,2,13,Returning_Visitor,no,0
269,0,0,4,207,31,1592.233333,0,0.011574074,57.06546413,0,Dec,Android,2,4,1,Returning_Visitor,no,0
270,0,0,1,0,1,74.6,0.1,0.1,0,0,Oct,iOS,2,1,4,Returning_Visitor,no,0
271,1,16,6,141,143,4081.248718,0.002721088,0.01562134,5.376740585,0,Nov,Android,2,1,2,Returning_Visitor,no,0
272,0,0,2,63.66666667,26,542.1666667,0.008333333,0.03125,0,0,May,iOS,2,5,4,Returning_Visitor,no,0
273,0,0,0,0,9,148.3333333,0.066666667,0.088888889,0,0,Dec,Android,2,3,2,Returning_Visitor,no,0
274,2,175.5,2,28,27,1253.333333,0.006666667,0.014666667,39.7173,0,Mar,Android,2,1,2,Returning_Visitor,no,1
275,0,0,8,342.75,12,653.125,0.01,0.03,0,0,Nov,Android,2,7,2,Returning_Visitor,no,0
276,0,0,2,12,85,3887.222321,0.000595238,0.018506494,0,0,Dec,iOS,2,7,3,Returning_Visitor,no,0
277,0,0,1,4,24,957.9,0.025,0.032638889,22.74458333,0.4,May,iOS,2,6,13,Returning_Visitor,no,1
278,0,0,0,0,3,24,0,0.066666667,0,0,Sep,Android,2,3,3,Returning_Visitor,no,0
279,0,0,1,9,15,688.1833333,0,0.011904762,43.03066045,0,Dec,Windows,1,3,2,New_Visitor,no,1
280,0,0,0,0,8,148.75,0,0.025,0,0,Mar,Android,4,3,2,Returning_Visitor,1,0
281,0,0,3,618,9,341,0,0.007692308,34.43601877,0,Mar,Android,2,9,3,New_Visitor,no,1
282,0,0,3,151,6,892,0,0.018518519,0,0,Mar,iOS,2,3,3,Returning_Visitor,1,0
283,1,105.8,0,0,44,868.1636364,0,0.036803966,9.550627398,0,Sep,Android,6,4,2,Returning_Visitor,no,0
284,0,0,0,0,49,1385.85,0,0.013265306,0,0,Dec,Android,2,4,3,Returning_Visitor,no,0
285,0,0,0,0,4,25,0,0.1,0,0,May,Android,2,3,3,Returning_Visitor,no,0
286,0,0,0,0,14,406.8666667,0.021428571,0.079761905,0,0,Jul,Ubuntu,5,3,3,Returning_Visitor,no,0
287,0,0,2,44,26,1636.016667,0.007692308,0.021794872,0,0,Mar,Android,6,1,1,Returning_Visitor,no,0
288,0,0,0,0,9,165.5833333,0.007407407,0.06,0,0,Dec,iOS,2,1,3,Returning_Visitor,no,0
289,0,0,6,189.8,9,208.8333333,0,0.015384615,70.31635146,0,Nov,Android,2,3,2,New_Visitor,no,1
290,2,43.5,11,190.3125,22,1259.872817,0.013333333,0.025185185,0,0,Nov,Android,2,3,2,Returning_Visitor,no,0
291,0,0,5,50,106,3095.200725,0.012612613,0.034684685,0,0,Dec,Android,2,3,2,Returning_Visitor,no,0
292,0,0,0,0,10,902.6666667,0,0.03,0,0,Nov,Android,2,3,20,Returning_Visitor,1,0
293,1,88.5,7,397.6309524,107,6449.457197,0.010353866,0.031510604,5.391767492,0,Nov,Android,2,9,1,Returning_Visitor,no,1
294,0,0,0,0,27,2514.25,0,0.006666667,31.40784,0,May,Android,2,3,5,New_Visitor,no,1
295,0,0,0,0,41,4373.847619,0.00232288,0.033787661,0,0,Dec,Android,5,1,3,Returning_Visitor,1,0
296,0,0,1,55.5,8,158.25,0,0.022222222,0,0,Nov,Android,2,3,10,Returning_Visitor,no,0
297,0,0,6,151.7,34,799.327381,0.017647059,0.023340336,0,0,Dec,iOS,2,1,2,Returning_Visitor,no,0
298,4,489.6,6,394.1,40,1190.4,0,0.012318841,17.19073913,0,May,iOS,2,1,11,Returning_Visitor,no,0
299,0,0,0,0,2,68.5,0,0.033333333,0,0,Mar,iOS,2,1,10,Returning_Visitor,no,0
300,0,0,0,0,9,206.6,0,0.005555556,0,0,Jul,Android,4,3,4,New_Visitor,no,0
301,1,14,3,150.75,13,308.5,0,0.0125,0,0,Dec,Android,2,5,2,New_Visitor,1,0
302,0,0,3,29,8,160.5,0,0.025,0,0,May,Android,2,9,3,Returning_Visitor,no,0
303,0,0,0,0,27,392.4666667,0,0.007407407,0,0,May,Windows,1,3,2,Returning_Visitor,no,0
304,1,42.4,6,473.7,47,2101.691541,0.007435897,0.02061552,0,0,Jul,iOS,3,8,1,Returning_Visitor,1,0
305,0,0,1,0,7,174,0,0.05,0,0,Nov,Ubuntu,2,3,20,Returning_Visitor,no,0
306,0,0,2,16.66666667,22,343.3690476,0.001298701,0.039924242,0,0,Mar,iOS,2,1,1,Returning_Visitor,no,0
307,0,0,1,4,13,2123.5,0.015384615,0.030769231,42.74590431,0,Nov,Android,2,1,3,Returning_Visitor,no,1
308,0,0,0,0,1,0,0.2,0.2,0,0,May,Android,2,2,1,Returning_Visitor,no,0
309,0,0,0,0,16,161.15,0.1,0.125,0,0,Aug,iOS,2,3,13,Returning_Visitor,no,0
310,0,0,0,0,5,54.5,0,0.04,0,0,Dec,Android,5,1,2,New_Visitor,no,0
311,0,0,0,0,35,806.125,0.012121212,0.024444444,0,0,Nov,Windows,1,4,2,Returning_Visitor,no,0
312,0,0,1,19,22,525.2666667,0,0.007709751,0,0,Mar,iOS,2,7,1,Returning_Visitor,no,0
313,3,332.08,2,79.6,34,1011.016667,0.018918919,0.043243243,5.128358233,0,Oct,Android,2,7,1,Returning_Visitor,no,1
314,0,0,0,0,24,805,0,0.008695652,53.988,0,May,Android,2,1,2,New_Visitor,1,1
315,0,0,0,0,1,0,0.2,0.2,0,0,Nov,Android,4,1,10,Returning_Visitor,1,0
316,0,0,0,0,2,11,0.088888889,0.188888889,0,0,Dec,Android,2,2,2,Returning_Visitor,1,0
317,0,0,0,0,6,59,0,0.033333333,0,0,Mar,Android,2,1,2,Returning_Visitor,no,0
318,0,0,0,0,17,289.5555556,0.017647059,0.031372549,0,0,Dec,Windows,1,1,10,Returning_Visitor,no,0
319,0,0,1,183,28,586.3722222,0,0.004021164,0,0,Dec,iOS,2,6,10,Returning_Visitor,no,1
320,0,0,0,0,9,146.375,0.075,0.0875,0,0,Nov,iOS,2,1,13,Returning_Visitor,no,0
321,0,0,2,39.4,40,673.65,0,0.014634146,23.76322043,0,Nov,Ubuntu,2,6,3,Returning_Visitor,1,1
322,0,0,1,132,8,209.25,0,0.022222222,0,0,May,Android,2,7,6,Returning_Visitor,no,0
323,0,0,0,0,13,392,0,0.026923077,0,0.6,May,iOS,2,1,13,Returning_Visitor,no,0
324,0,0,3,13,26,2058.5,0,0.039506173,8.887111111,1,May,Android,2,1,3,Returning_Visitor,1,1
325,0,0,0,0,5,58,0,0.04,0,0,May,Android,2,4,3,Returning_Visitor,no,0
326,2,166.5,7,644.5,31,1629.641667,0,0.026063126,0,0,Dec,Android,2,4,2,Returning_Visitor,no,0
327,0,0,6,276.75,12,342.125,0,0.007142857,0,0,Nov,Windows,2,3,2,New_Visitor,no,0
328,0,0,0,0,1,0,0.2,0.2,0,0,Dec,Windows,1,3,3,New_Visitor,1,0
329,1,49.5,4,47,28,687.4670635,0.013978495,0.02734255,108.9089884,0,Nov,Windows,1,1,2,Returning_Visitor,1,1
330,2,92,5,2156.166667,15,463,0.036363636,0.042207792,0,0,May,Windows,2,4,4,Returning_Visitor,1,0
331,1,148.5,2,30,24,1530.194444,0.007407407,0.014814815,10.10222222,0,Mar,Windows,1,1,10,Returning_Visitor,no,0
332,0,0,1,0,18,1489.083333,0.023529412,0.046470588,0,0,Mar,Android,2,8,1,Returning_Visitor,no,0
333,0,0,0,0,20,1511,0,0.025,0,0.6,May,Android,2,3,6,Returning_Visitor,no,0
334,1,86,3,119,25,413.7222222,0,0.013076923,15.40042308,0,May,Windows,1,7,4,Returning_Visitor,no,0
335,0,0,5,501.75,18,628.5833333,0.004761905,0.012698413,37.02263046,0,Nov,Android,2,3,3,Returning_Visitor,no,1
336,0,0,2,95,15,449.5,0.0125,0.04375,0,0,Mar,Android,2,4,1,Returning_Visitor,no,0
337,3,127,9,210.6666667,55,1509.594444,0.006451613,0.02016129,14.68324522,0,Mar,Android,5,1,2,Returning_Visitor,no,0
338,0,0,0,0,12,697.1666667,0,0.016666667,0,0.6,May,Android,4,2,6,Returning_Visitor,no,0
339,0,0,9,134.7666667,17,347.547619,0.024242424,0.042121212,0,0,May,iOS,2,4,4,Returning_Visitor,no,0
340,2,18,2,96,53,2130.025,0,0.010061728,0,0,May,Android,2,3,4,Returning_Visitor,no,0
341,1,21,8,935.1,172,10524.35936,0.005046115,0.01576463,2.924161864,0,Nov,iOS,2,1,3,Returning_Visitor,no,1
342,0,0,3,94.6,17,265.5,0,0,0,0,Oct,Android,2,1,2,New_Visitor,no,0
343,1,44,0,0,41,1089.75,0,0.005853659,0,0,Mar,Android,2,3,2,New_Visitor,no,0
344,0,0,0,0,11,212.9166667,0,0.009090909,0,0,Nov,iOS,2,5,2,New_Visitor,no,0
345,7,380.9571429,3,61.65,102,3025.290325,0.014102564,0.019800052,11.43180835,0,Sep,iOS,2,1,2,Returning_Visitor,no,0
346,0,0,4,80,17,442.1666667,0,0.010526316,0,0,Nov,Android,2,6,2,New_Visitor,1,0
347,4,230,14,321.2666667,39,2310.083333,0.005769231,0.02702758,27.03298037,0,Nov,Windows,1,1,2,Returning_Visitor,no,0
348,0,0,6,84.66666667,24,1387.5,0,0.017261905,11.30850046,0,Nov,Android,2,1,3,Returning_Visitor,no,1
349,4,277.5,7,184.9333333,70,3993.135714,0.006,0.014539683,32.09724943,0,Nov,iOS,2,1,2,Returning_Visitor,1,1
350,0,0,2,58.6,42,906.2333333,0,0.006976744,0,0,Nov,Android,2,4,20,New_Visitor,no,0
351,0,0,0,0,8,85.5,0.075,0.1,0,0,May,Android,2,1,1,Returning_Visitor,no,0
352,5,500.8,4,79.25,39,1080.875,0.010638298,0.024964539,20.06500939,0,Nov,Android,5,1,2,Returning_Visitor,no,1
353,4,399.3333333,0,0,46,1814.583333,0.003673469,0.02675737,0,0,Mar,Android,2,2,2,Returning_Visitor,no,0
354,0,0,0,0,12,689.75,0,0.083333333,0,0,May,Android,4,3,4,Returning_Visitor,no,0
355,0,0,0,0,88,1917.683333,0.003409091,0.016287879,0,0.2,May,Android,2,3,1,Returning_Visitor,no,0
356,0,0,0,0,9,125.5,0,0.007407407,0,0,Nov,Android,2,7,11,Returning_Visitor,no,0
357,0,0,2,287.2,16,473.2833333,0,0.002222222,0,0,Oct,Android,2,1,2,New_Visitor,1,0
358,1,8.5,4,118.5,62,2910.632251,0.005833333,0.017587302,25.05062136,0,Nov,iOS,2,1,2,Returning_Visitor,no,1
359,0,0,0,0,2,0,0.2,0.2,0,0,Nov,iOS,2,7,3,Returning_Visitor,no,0
360,0,0,0,0,5,108,0,0.04,0,0,May,Android,2,3,2,Returning_Visitor,1,0
361,3,196,1,62.5,36,585.178355,0,0.001273148,0,0,May,Android,2,6,4,Returning_Visitor,no,0
362,0,0,2,101.5,16,692.6666667,0,0.0125,146.23875,0,May,Android,2,5,2,New_Visitor,no,1
363,0,0,0,0,5,60,0,0.053333333,0,0,Dec,Android,2,1,20,Returning_Visitor,no,0
364,0,0,3,32,15,276.3666667,0,0,55.82099528,0,Sep,Android,4,1,2,New_Visitor,no,0
365,0,0,1,412,54,2377,0,0.005090909,0,0,Mar,Android,2,9,10,Returning_Visitor,no,0
366,0,0,0,0,7,649.5,0.028571429,0.057142857,0,0,Dec,Android,2,4,2,New_Visitor,no,1
367,5,789.125,3,30.5,272,7434.743073,0.00931255,0.022108499,0,0,Nov,Windows,1,1,2,Returning_Visitor,no,0
368,0,0,0,0,11,185,0,0.054545455,0,0.6,May,Android,2,1,6,Returning_Visitor,no,0
369,0,0,0,0,24,754.3,0,0.0125,0,0,Nov,Android,2,3,10,Returning_Visitor,no,0
370,0,0,0,0,24,473.6833333,0.008333333,0.00952381,0,0,Mar,iOS,2,3,1,Returning_Visitor,no,0
371,0,0,0,0,19,1210.1,0,0.005555556,0,0,Nov,Windows,1,3,10,Returning_Visitor,no,0
372,0,0,0,0,1,0,0.2,0.2,0,0,Mar,iOS,2,1,3,Returning_Visitor,no,0
373,0,0,0,0,1,0,0.2,0.2,0,0,Mar,Windows,1,2,1,Returning_Visitor,no,0
374,0,0,0,0,1,0,0.2,0.2,0,0,Sep,Android,4,4,4,Returning_Visitor,no,0
375,0,0,0,0,17,1338.8,0.058823529,0.094117647,0,0,Aug,Android,2,3,13,Returning_Visitor,no,0
376,0,0,0,0,2,134,0,0.1,0,0,Mar,iOS,2,7,9,Returning_Visitor,1,0
377,0,0,2,7,40,906.4,0,0.015238095,0,0,Oct,Android,2,9,4,Returning_Visitor,no,0
378,2,100.2,2,67.5,17,1770.8,0.026315789,0.035087719,0,0,Nov,Android,2,2,2,Returning_Visitor,no,0
379,0,0,1,49.5,9,350.25,0,0.035714286,0,0,Dec,Android,2,1,7,New_Visitor,1,0
380,0,0,0,0,14,862.7916667,0.014285714,0.02,0,0,Nov,Windows,1,1,10,Returning_Visitor,no,0
381,0,0,6,171.0833333,28,952.2857143,0,0.013333333,52.10818182,0,Mar,Android,2,1,2,Returning_Visitor,no,1
382,0,0,1,6.333333333,36,1378.166667,0.005555556,0.026587302,0,0,Nov,Android,2,1,13,Returning_Visitor,1,0
383,0,0,0,0,25,701.8833333,0,0.023333333,0,0,Sep,Android,2,1,2,Returning_Visitor,no,0
384,1,217.6,0,0,77,1690.489222,0.011842105,0.027846816,0,0,Sep,iOS,2,6,1,Returning_Visitor,1,0
385,0,0,0,0,8,139,0,0.05,0,0,May,Android,4,3,3,Returning_Visitor,no,0
386,0,0,0,0,11,281.9,0.02,0.04,0,0,Dec,Windows,8,1,6,Returning_Visitor,no,0
387,0,0,0,0,8,221,0,0.025,0,0,Dec,iOS,2,1,1,Returning_Visitor,1,0
388,0,0,0,0,4,59.2,0,0.05,0,0,Aug,Android,4,9,4,Returning_Visitor,no,0
389,0,0,3,30.25,21,327.2666667,0.017391304,0.02826087,68.85704348,0,May,Android,2,1,3,Returning_Visitor,no,1
390,4,407,4,359.3,69,5485.105556,0.010526316,0.017493734,4.494741228,0,Mar,Windows,1,2,1,Returning_Visitor,1,1
391,0,0,1,5,31,1263.9,0,0.009111111,0,0,Dec,Android,2,7,2,Returning_Visitor,no,0
392,0,0,5,83,69,2517.216667,0.000342466,0.021765601,0,0,Nov,Android,2,9,2,Returning_Visitor,no,0
393,0,0,0,0,1,0,0.2,0.2,0,0,May,Android,2,1,3,Returning_Visitor,no,0
394,2,31,2,561.5,95,4817.924102,0.007496464,0.025637791,50.09121868,0,Nov,Windows,1,5,2,Returning_Visitor,no,1
395,0,0,0,0,8,856.4166667,0,0.028571429,44.56114286,0.6,May,Android,4,9,5,Returning_Visitor,no,1
396,0,0,0,0,1,0,0.2,0.2,0,0.4,May,Windows,1,3,3,Returning_Visitor,no,0
397,0,0,1,508.8,7,379.8,0,0.05,0,0,Jul,Windows,1,1,1,Returning_Visitor,no,0
398,0,0,5,107.125,34,916,0,0.002857143,0,0,Dec,Android,2,2,1,Returning_Visitor,no,0
399,3,865,2,91,27,1244.833333,0,0.006896552,0,0,Mar,Android,2,1,2,New_Visitor,1,0
400,1,51,3,47,68,3008.124108,0.007142857,0.016727891,46.53017511,0,Mar,Android,2,1,1,Returning_Visitor,no,0
401,0,0,0,0,1,0,0.2,0.2,0,0,Mar,Windows,1,1,1,Returning_Visitor,1,0
402,0,0,8,173.4115512,162,5721.800123,0.001142857,0.009090249,17.79812649,0,Oct,Android,2,1,1,Returning_Visitor,no,0
403,0,0,3,103.6,30,440.5333333,0.006451613,0.021505376,0,0,Aug,Android,2,2,1,Returning_Visitor,1,0
404,0,0,0,0,19,491.6666667,0.011111111,0.012222222,0,0,Mar,Windows,1,1,6,Returning_Visitor,1,0
405,0,0,0,0,1,0,0.2,0.2,0,0,Nov,Android,2,2,2,Returning_Visitor,no,0
406,0,0,5,1652,15,446.375,0,0.005882353,0,0,Dec,macOS,13,9,20,Other,no,0
407,2,33,8,239.8333333,79,2650.408502,0.000766284,0.005632184,0,0,May,Android,4,1,6,Returning_Visitor,no,0
408,2,96.5,5,77.08333333,15,2106.833333,0.014285714,0.037301587,0,0,Nov,Windows,1,4,2,Returning_Visitor,1,1
409,0,0,0,0,9,177.3333333,0.066666667,0.088888889,0,1,May,iOS,2,4,1,Returning_Visitor,1,0
410,0,0,1,7.1,16,222.2333333,0,0.029411765,0,0,June,Android,5,3,2,Returning_Visitor,no,0
411,0,0,0,0,3,146.4,0,0.016666667,0,0,Aug,iOS,2,1,3,Returning_Visitor,no,0
412,0,0,2,32,50,1245.3,0.004,0.020666667,7.146260888,0,Mar,Android,2,7,9,Returning_Visitor,1,0
413,4,276.08,12,975.6466667,53,2822.623603,0.006666667,0.017015392,0,0,Sep,iOS,2,8,2,Returning_Visitor,1,0
414,0,0,1,101,4,100.5,0,0.04,0,0,May,iOS,3,1,3,New_Visitor,1,0
415,5,869,3,120.25,42,2066.927778,0.017391304,0.048188406,17.70684845,0,May,Android,2,4,4,Returning_Visitor,no,0
416,0,0,2,15.66666667,30,1724.25,0.013793103,0.032413793,0,0,Mar,Android,2,3,1,Returning_Visitor,1,0
417,6,449.3333333,14,416.3928571,258,11301.20416,0,0.00742538,33.6117917,0,Mar,Android,4,9,2,Returning_Visitor,no,1
418,0,0,0,0,1,0,0.2,0.2,0,0.6,May,Windows,2,3,2,Returning_Visitor,no,0
419,0,0,0,0,27,1070.461905,0,0.007407407,57.7293604,0,Mar,Android,2,3,2,Returning_Visitor,no,1
420,0,0,0,0,23,736.2333333,0.004545455,0.013636364,140.6621366,0,Dec,Windows,8,1,11,New_Visitor,no,1
421,1,0,2,324.5,21,696.225,0.008333333,0.018055556,0,0,Nov,Windows,1,4,2,Returning_Visitor,no,0
422,0,0,0,0,22,573.75,0,0.018181818,0,0,Nov,iOS,2,8,2,New_Visitor,no,0
423,2,9,8,233.25,38,2277.555556,0,0.004761905,0,0,Dec,Android,4,1,2,New_Visitor,1,0
424,0,0,1,26.5,13,470.5,0,0.016666667,41.422095,0,Nov,Windows,1,4,2,New_Visitor,no,1
425,2,418.5,1,46.5,88,2085.972565,0,0.006273946,0,0,Nov,Android,2,1,2,Returning_Visitor,1,0
426,0,0,0,0,1,0,0.2,0.2,0,0,May,Android,2,1,13,Returning_Visitor,no,0
427,0,0,0,0,22,370.3333333,0.018181818,0.054545455,0,0.6,May,Android,2,4,13,Returning_Visitor,no,0
428,0,0,0,0,1,0,0.2,0.2,0,0,Mar,Android,2,1,1,Returning_Visitor,no,0
429,0,0,0,0,1,13,0,0.1,0,0,Mar,Android,2,3,1,Returning_Visitor,no,0
430,0,0,0,0,16,865.5833333,0,0.002083333,93.77761706,0,Dec,Windows,1,1,2,New_Visitor,1,1
431,0,0,0,0,4,67,0,0.05,0,0,Dec,Android,2,9,2,Returning_Visitor,no,0
432,0,0,0,0,17,857,0.023529412,0.076470588,0,0,May,Ubuntu,2,4,2,Returning_Visitor,no,0
433,0,0,3,70.5,44,737.1819347,0.005581395,0.023137121,0,0,Nov,Windows,1,4,1,Returning_Visitor,1,0
434,5,247.75,10,274.25,61,2267.330952,0.002739726,0.005348989,48.6094789,0,Nov,Android,2,1,2,Returning_Visitor,no,1
435,0,0,2,241.6,28,920.7,0,0.015555556,0,0,Nov,Windows,8,3,20,Returning_Visitor,no,0
436,2,56.5,12,246.252381,102,4264.419078,0.007783883,0.019834499,0,0,Nov,iOS,2,1,10,Returning_Visitor,1,0
437,0,0,0,0,15,411.0833333,0.013333333,0.033333333,0,0,Nov,Android,2,3,3,Returning_Visitor,no,0
438,4,155.3333333,2,48.66666667,20,540.75,0,0.004166667,38.88816225,0,Nov,Android,2,3,2,Returning_Visitor,no,1
439,0,0,0,0,20,366.5,0,0.01,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
440,0,0,0,0,7,300.5,0.085714286,0.114285714,0,0,Nov,Android,2,1,13,Returning_Visitor,no,0
441,0,0,5,169,3,50,0,0.033333333,0,0,Mar,Windows,1,1,9,New_Visitor,no,0
442,0,0,6,93.3,70,2678.055238,0,0.005868545,0,0,Jul,Android,2,1,2,Returning_Visitor,1,0
443,0,0,15,182.7,60,632.25,0.005882353,0.011960784,0,0,Oct,Ubuntu,2,1,3,Returning_Visitor,no,0
444,0,0,3,69.1,24,368.6,0,0.008888889,0,0,Sep,Android,2,1,2,New_Visitor,no,0
445,0,0,0,0,6,364.5,0.077777778,0.072222222,0,0.6,May,iOS,2,4,3,Returning_Visitor,no,0
446,0,0,0,0,14,390.9,0.013333333,0.066666667,0,0,Aug,Android,2,6,3,Returning_Visitor,no,0
447,0,0,0,0,2,0,0.2,0.2,0,0,May,Windows,1,3,11,Returning_Visitor,1,0
448,0,0,0,0,13,490.0833333,0,0.003636364,11.988,1,May,Windows,8,1,11,New_Visitor,1,1
449,0,0,0,0,50,998.9545455,0.0076,0.025933333,0,0.8,May,Android,2,3,2,Returning_Visitor,no,0
450,0,0,0,0,9,427,0,0.025,13.1168283,0,Dec,Windows,1,1,2,New_Visitor,1,1
451,0,0,5,121.2666667,8,114.6,0,0.01,0,0,Nov,Windows,1,1,2,New_Visitor,1,0
452,0,0,0,0,7,221.5,0,0.028571429,0,0,Mar,Ubuntu,1,1,3,Returning_Visitor,no,0
453,0,0,0,0,21,436.8125,0.001904762,0.028338002,0,0.4,May,Android,2,4,2,Returning_Visitor,no,0
454,0,0,0,0,40,700.1277778,0.011,0.027788462,0,0,Nov,Windows,1,1,10,Returning_Visitor,1,0
455,1,282,4,64.25,18,720.75,0,0.003508772,0,0,May,Android,2,1,2,New_Visitor,no,0
456,0,0,3,356.6,39,589.2510658,0.001282051,0.010133221,0,0,Jul,Windows,1,4,4,Returning_Visitor,no,0
457,0,0,2,30,176,4126.353297,0.001363636,0.011363949,22.02197159,0.6,May,Android,2,7,2,Returning_Visitor,no,1
458,0,0,0,0,2,179.8,0,0.033333333,0,0,Nov,iOS,3,1,3,New_Visitor,1,0
459,0,0,6,446.3833333,28,789.1266667,0.01,0.012860238,37.5474164,0,Nov,Android,2,1,2,Returning_Visitor,no,0
460,0,0,0,0,1,0,0.2,0.2,0,0,May,Windows,1,4,1,Returning_Visitor,1,0
461,0,0,0,0,1,0,0.2,0.2,0,0,Aug,iOS,2,2,3,Returning_Visitor,no,0
462,0,0,0,0,8,72.5,0.025,0.0375,0,0,May,iOS,2,1,4,Returning_Visitor,no,0
463,1,32.5,10,137.5,145,6165.878774,0.001333333,0.020769697,0,0,Nov,Android,2,6,2,Returning_Visitor,no,1
464,1,152.2,3,498.6,25,1556.491429,0.036206897,0.067624521,5.689147469,0,Jul,Android,5,4,1,Returning_Visitor,1,1
465,0,0,0,0,3,41.5,0.066666667,0.133333333,0,0,Nov,Android,2,1,1,Returning_Visitor,1,0
466,0,0,2,72.5,10,1580,0,0.018181818,100.0963636,0,May,Android,2,1,2,Returning_Visitor,no,1
467,0,0,1,39.2,23,526,0,0.002173913,0,0,Oct,Ubuntu,2,3,2,Returning_Visitor,no,0
468,0,0,8,206,8,107,0,0.02,0,0,May,Windows,1,6,1,Returning_Visitor,no,0
469,0,0,0,0,23,943.25,0.008695652,0.046376812,0,0,Nov,Windows,1,3,3,Returning_Visitor,no,0
470,3,151.25,5,417.5,45,1739.25,0.014666667,0.0178,0,0,Dec,iOS,2,1,1,Returning_Visitor,no,0
471,0,0,3,134,53,1659.319697,0,0.00380117,62.34813701,0,Mar,Ubuntu,1,1,2,Returning_Visitor,no,1
472,0,0,0,0,18,542.9333333,0,0.009259259,0,0,Nov,iOS,2,1,11,New_Visitor,no,0
473,0,0,0,0,9,237.3333333,0,0.031666667,0,0,May,Windows,1,1,3,Returning_Visitor,no,0
474,0,0,0,0,17,433.1333333,0.023529412,0.051960784,0,1,May,iOS,2,4,4,Returning_Visitor,1,0
475,0,0,0,0,6,136.5,0,0.033333333,0,0,Mar,iOS,3,1,2,Returning_Visitor,no,0
476,7,393.325,13,611.0470588,34,1352.816503,0.009406495,0.033988025,5.816167973,0,May,Android,2,6,2,Returning_Visitor,no,0
